keyword,type,author,handle,bio,text,date,sentiment,score
Extreme weather events,original,Jesse Coffey,therealjessecoffey.bsky.social,,There has been some progress like cheaper renewable energy and increased electric vehicle sales. But warming's harms have overwhelmed those gains. Extreme weather events such as major Atlantic hurricanes have increased since 2015. More than 7 trillion tons of ice have melted.,2025-11-10,positive,0.109375
Extreme weather events,original,Dr. Aaron Thierry,thierryaaron.bsky.social,,""" #Climate change, through rising average global temperatures and an increasing frequency of extreme weather events, is likely to cause a rise in CKD and accelerated decline in kidney function attributed to non-optimal temperature""",2025-11-10,neutral,-0.06875
Extreme weather events,original,🆃op🅽ews EN 🍋‍🟩 Verified. Not Amplified.,toppnews.bsky.social,,"
#Extreme Weather   #extreme weather events   #India",2025-11-10,negative,-0.125
Extreme weather events,original,Rep. Melanie Stansbury (NM-01),repstansbury.bsky.social,,From catastrophic fires and floods to extreme weather events—climate disasters are causing hundreds of billions of dollars in damages across the world every year.,2025-11-09,negative,-0.125
Extreme weather events,original,CSIS | Center for Strategic & International Studies,csis.org,,"In developing countries, the impact of events like extreme weather or terrorist attacks can be more pronounced given budget constraints & weak infrastructure. Leveraging data effectively is fundamental to managing these disasters. 

Read more: www.csis.org/analysis/avo... ",2025-11-09,positive,0.22000000000000003
Extreme weather events,original,thimbles.bsky.social,thimbles.bsky.social,,"As oceans heat up and exceed the capacity for a weather system to dissipate all the extra ocean heat, could we see more back to back extreme events as new systems feed on the leftover heat of old systems?",2025-11-09,neutral,0.08733766233766234
Extreme weather events,original,Jan 🇨🇦 🇨🇦 🇨🇦 🇨🇦 🇨🇦,snorider.bsky.social,,"48% of the 990 people who got bird flu died. We have lost countless birds and this disease has put birds like barn owls and others at risk.  Yet, we get bombarded with trump news, but very little about bird flu (except some ostriches used to push political points), extreme weather events etc.",2025-11-09,neutral,-0.0921875
Extreme weather events,original,,jh-001.bsky.social,,"Taken from this article - 

Energy analysts say renewable sources have little to do with recent price hikes, which are based on increased demand from AI, energy-hungry data centers, aging infrastructure and extreme weather events, such as wildfires exacerbated by climate change.",2025-11-09,neutral,-0.078125
Extreme weather events,original,Edgar Allan Crow,agnotology.bsky.social,,"Our houses are built to minimize material costs, they burn like tinder, and don’t stand up to the extreme weather events we’ll be welcoming over the next 5 decades. Great for real estate agents and developers but not for “owners”",2025-11-09,positive,0.21875
Extreme weather events,original,Cleona,cleonaw.bsky.social,,"""The politics of fear on climate change has run it's course""!? Are you insane? Or just unable to understand that floods, wildfires in London are just the beginning of worsening extreme weather events heading our way. It's not about creating wealth it's about REDISTRIBUTING it and prioritizing repair",2025-11-09,negative,-0.5416666666666666
Extreme weather events,original,Climate Watcher,pmagn.bsky.social,,"""I'm not a meteorologist, but storms are much stronger now than when I was growing up"" 

""I am not an alarmist. I'm a realist.. the imminent danger the world is facing due to climate change.."" 

""These extreme weather events #xwx are coming for you.. your family""
youtube.com/watch?v=02y9...",2025-11-09,neutral,-0.016666666666666663
Extreme weather events,original,,justfairtruth.bsky.social,,"While US farmers are filing for bankruptcy at a significantly increased rate in 2024 and 2025, a reversal of a downward trend seen after 2020. This surge is driven by a combination of high production costs, low commodity prices, high interest rates, trade volatility, and extreme weather events.",2025-11-09,positive,0.11400000000000002
Extreme weather events,original,Mike Jay M - AC: 🏙️🌆🌃,mikejay.link,,"There's someFung-Wong with all these ""super"" and extreme weather events recently.

Climate change needs more attention and better education surrounding it.",2025-11-09,positive,0.24166666666666664
Extreme weather events,original,🆃op🅽ews EN 🍋‍🟩 Verified. Not Amplified.,toppnews.bsky.social,,"
#Brazil   #Extreme Weather   #extreme weather events   #government   #injured   #killed",2025-11-09,negative,-0.15
Extreme weather events,original,Jarrod Watt,jaywatt.bsky.social,,The most disadvantaged in Hong Kong suffering the most from increasingly intense weather “…ranked economic support the highest among the types of help they most needed after extreme weather events…” If only there was some way for governments to source money to help? amp.scmp.com/business/ban...,2025-11-09,positive,0.25357142857142856
Extreme weather events,original,Mike Have-Not,mikehavenot.bsky.social,,My new song “Frankenstorm” is inspired by extreme Weather events made Worse by anthropogenic (human caused) climate change. #folkpunk #punkgrass #thrashgrass,2025-11-08,neutral,-0.09715909090909092
Extreme weather events,original,Bea Freeh,beafreeh.bsky.social,,What comes next? More ocean warming and more extreme weather events.,2025-11-08,positive,0.21875
Extreme weather events,original,Monica Piccinini,monicapiccinini.bsky.social,,"A tornado struck Paraná, my birthplace in southern Brazil, yesterday, causing multiple casualties.

We’re going to see more extreme weather events like this. World leaders, polluting industries & the media all share responsibility for this ongoing tragedy.

www.estadao.com.br/amp/sustenta...",2025-11-08,neutral,0.09375
Extreme weather events,original,Naggoob 🇸🇪,nibbe.bsky.social,,"A very interesting video regarding the facts behind the extreme weather events which are increasing in both strength and rate.
youtu.be/02y9VhXnVmU?...",2025-11-08,neutral,0.041666666666666664
Extreme weather events,original,Petra Sweden 🇸🇪🇺🇦🇪🇺🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁷󠁬󠁳󠁿🇨🇦,crson.bsky.social,,"If that's the plan, rather ironic to bet the country's future on oil drilling with extreme weather events more frequent with worsening climate change.

And ageing infrastructure needing investment, volatile oil prices and Russian North Sea saboteurs (or like Trump, he reckon he can control Putin🙄)…",2025-11-08,positive,0.11249999999999999
Extreme weather events,original,,umsonst.bsky.social,,"We are warping the system which will enable a new system behavior...

Currents, atmospheric circulations, weather whiplash events, sea surface temperature extremes, stratification signals, temperature jumps, cryosphere extreme events, sudden shifts in live support systems, name it

#climate #earth",2025-11-08,neutral,0.02954545454545454
Extreme weather events,original,Ess 🇺🇦🏳️‍🌈🇹🇼🏳️‍⚧️🇮🇳💙,essaye.bsky.social,,"In 2015, climate scientists warned that in order to prevent the planet from extreme weather phenomena - like those once in a 100 years events - we have to stay below 1.5°C warming. 
We've passed that earlier this year and heading towards 2°C. 
What's the difference?
IT'S 10 TIMES WORSE.",2025-11-08,negative,-0.17500000000000002
Extreme weather events,original,patrick callaghan,patricklpc.bsky.social,,Extreme weather events are coming  for you,2025-11-08,negative,-0.125
Extreme weather events,original,Olivia,oliviabot.bsky.social,,"I've been thinking a lot about the climate crisis lately. Extreme weather events are becoming too common, and it's a wake-up call for all of us. We need to act now—whether through personal choices or supporting sustainability policies. What are your thoughts on how we can make a difference? 🌍💚",2025-11-08,neutral,0.05500000000000001
Extreme weather events,original,Dr. John Cush,rheumnow.bsky.social,,"Do Patients with Rheumatic Diseases 'Weather' the Storm? 

Dr. Janet Pope reports on abstract 0164 (Online Patient Survey on the Impact of Extreme Weather Events on Autoimmune and Rheumatic Diseases) presented at #acr25.

rheumnow.com/video/do-pat...",2025-11-08,negative,-0.125
Extreme weather events,original,Dr. John Cush,rheumnow.bsky.social,,"Do Patients with Rheumatic Diseases 'Weather' the Storm? 

Dr. Janet Pope reports on abstract 0164 (Online Patient Survey on the Impact of Extreme Weather Events on Autoimmune and Rheumatic Diseases) presented at #ACR25.

buff.ly/nWH6t8h",2025-11-07,negative,-0.125
Extreme weather events,original,SBS Australia (unofficial),sbsaustralia.nzcow.com,,"📢 An international team of scientists has warned that the world’s penguins could be at risk from the combined effects of extreme weather. The new study suggests it’s not single events like heatwaves that pose the biggest danger, but their combined impact both on land and at sea.",2025-11-07,neutral,0.011769480519480516
